sim_haploidn,tips,sim
17,BGAB1,139
11,BGA709,139
17,B3088,139
18,BGA309,139
19,FGA379,139
12,FGA99,139
14,FGA15,139
12,F2241,139
18,F1476,139
17,F12278,139
12,FGA513,139
18,F3015,139
14,FGA331,139
10,FGA581,139
18,Furant,139
12,FGA465,139
18,FGA104,139
17,FGA489,139
17,FGA490,139
10,FGA174,139
18,FGA456,139
12,FurbGB,139
18,Furang,139
12,Furcep,139
18,Furpol,139
18,C2208,139
18,C3043,139
18,CGA45,139
14,CGA429,139
18,CGA312,139
11,CGA236,139
17,CGA453,139
18,C12265,139
12,C404,139
12,Cl11778,139
18,CGA501,139
18,CGA364,139
18,CGA311,139
18,CGA310,139
12,CGA365,139
18,CGA48,139
12,C3126,139
12,C3121,139
15,C984,139
18,C601,139
11,C3125,139
18,C3118,139
12,Calparcri,139
18,CGA642,139
17,CGA494,139
17,CGA763,139
16,Calboe,139
16,Bratha,139
17,Bramel,139
18,Bratra,139
11,Bradra,139
18,Brapum,139
18,Bradam,139
18,Braset,139
18,Bragut,139
11,Braven,139
12,Chacha,139
11,Chacaly,139
16,Chadil,139
14,Chanam,139
12,Chazey,139
12,Chasen,139
15,Chaafr,139
11,Kinboe,139
15,Kinxen,139
13,Kinfis,139
17,Rhatem,139
18,Rhamar,139
18,Rhaspe,139
12,Tribit,139
17,Trihoe,139
18,Trijoh,139
12,Trimel,139
11,Triqua,139
18,Triwie,139
18,Tricri,139
17,Triowe,139
11,Trijac,139
14,PGA445,140
18,B983,140
18,BGA584,140
17,BGA303,140
12,B11609,140
12,BGAA1,140
12,B11696,140
12,B11604,140
12,BGAB1,140
12,BGA709,140
11,B3088,140
12,BGA309,140
18,FGA379,140
17,FGA99,140
18,FGA15,140
10,F2241,140
18,F1476,140
18,F12278,140
18,FGA513,140
18,F3015,140
18,FGA331,140
12,FGA581,140
11,Furant,140
18,FGA465,140
12,FGA104,140
14,FGA489,140
11,FGA490,140
17,FGA174,140
18,FGA456,140
17,FurbGB,140
12,Furang,140
18,Furcep,140
18,Furpol,140
11,C2208,140
12,C3043,140
11,CGA45,140
18,CGA429,140
12,CGA312,140
18,CGA236,140
17,CGA453,140
18,C12265,140
12,C404,140
18,Cl11778,140
18,CGA501,140
18,CGA364,140
12,CGA311,140
17,CGA310,140
15,CGA365,140
19,CGA48,140
12,C3126,140
12,C3121,140
18,C984,140
17,C601,140
19,C3125,140
11,C3118,140
17,Calparcri,140
14,CGA642,140
15,CGA494,140
16,CGA763,140
17,Calboe,140
18,Bratha,140
17,Bramel,140
16,Bratra,140
15,Bradra,140
18,Brapum,140
18,Bradam,140
18,Braset,140
18,Bragut,140
18,Braven,140
17,Chacha,140
11,Chacaly,140
18,Chadil,140
11,Chanam,140
18,Chazey,140
15,Chasen,140
14,Chaafr,140
14,Kinboe,140
17,Kinxen,140
18,Kinfis,140
17,Rhatem,140
13,Rhamar,140
10,Rhaspe,140
11,Tribit,140
18,Trihoe,140
14,Trijoh,140
12,Trimel,140
16,Triqua,140
17,Triwie,140
18,Tricri,140
18,Triowe,140
11,Trijac,140
17,PGA445,141
18,B983,141
11,BGA584,141
12,BGA303,141
18,B11609,141
18,BGAA1,141
14,B11696,141
18,B11604,141
18,BGAB1,141
11,BGA709,141
17,B3088,141
17,BGA309,141
18,FGA379,141
17,FGA99,141
14,FGA15,141
11,F2241,141
12,F1476,141
18,F12278,141
18,FGA513,141
11,F3015,141
16,FGA331,141
14,FGA581,141
18,Furant,141
12,FGA465,141
12,FGA104,141
12,FGA489,141
12,FGA490,141
18,FGA174,141
18,FGA456,141
15,FurbGB,141
18,Furang,141
17,Furcep,141
18,Furpol,141
18,C2208,141
11,C3043,141
18,CGA45,141
13,CGA429,141
12,CGA312,141
15,CGA236,141
14,CGA453,141
17,C12265,141
12,C404,141
17,Cl11778,141
12,CGA501,141
18,CGA364,141
18,CGA311,141
15,CGA310,141
14,CGA365,141
12,CGA48,141
18,C3126,141
17,C3121,141
18,C984,141
11,C601,141
12,C3125,141
11,C3118,141
17,Calparcri,141
19,CGA642,141
17,CGA494,141
18,CGA763,141
18,Calboe,141
11,Bratha,141
10,Bramel,141
18,Bratra,141
12,Bradra,141
16,Brapum,141
17,Bradam,141
18,Braset,141
18,Bragut,141
18,Braven,141
18,Chacha,141
16,Chacaly,141
15,Chadil,141
18,Chanam,141
12,Chazey,141
12,Chasen,141
12,Chaafr,141
17,Kinboe,141
17,Kinxen,141
18,Kinfis,141
17,Rhatem,141
18,Rhamar,141
14,Rhaspe,141
11,Tribit,141
12,Trihoe,141
19,Trijoh,141
18,Trimel,141
11,Triqua,141
18,Triwie,141
10,Tricri,141
18,Triowe,141
12,Trijac,141
12,PGA445,142
12,B983,142
14,BGA584,142
18,BGA303,142
14,B11609,142
12,BGAA1,142
18,B11696,142
19,B11604,142
12,BGAB1,142
11,BGA709,142
18,B3088,142
18,BGA309,142
18,FGA379,142
18,FGA99,142
17,FGA15,142
11,F2241,142
18,F1476,142
17,F12278,142
12,FGA513,142
12,F3015,142
17,FGA331,142
15,FGA581,142
10,Furant,142
13,FGA465,142
17,FGA104,142
18,FGA489,142
17,FGA490,142
18,FGA174,142
11,FGA456,142
17,FurbGB,142
18,Furang,142
12,Furcep,142
18,Furpol,142
11,C2208,142
12,C3043,142
10,CGA45,142
14,CGA429,142
11,CGA312,142
18,CGA236,142
17,CGA453,142
18,C12265,142
18,C404,142
15,Cl11778,142
17,CGA501,142
19,CGA364,142
18,CGA311,142
18,CGA310,142
18,CGA365,142
16,CGA48,142
15,C3126,142
18,C3121,142
18,C984,142
12,C601,142
18,C3125,142
15,C3118,142
17,Calparcri,142
11,CGA642,142
17,CGA494,142
11,CGA763,142
11,Calboe,142
18,Bratha,142
18,Bramel,142
17,Bratra,142
12,Bradra,142
18,Brapum,142
18,Bradam,142
12,Braset,142
12,Bragut,142
11,Braven,142
12,Chacha,142
17,Chacaly,142
18,Chadil,142
16,Chanam,142
18,Chazey,142
12,Chasen,142
18,Chaafr,142
18,Kinboe,142
18,Kinxen,142
18,Kinfis,142
17,Rhatem,142
16,Rhamar,142
18,Rhaspe,142
14,Tribit,142
11,Trihoe,142
12,Trijoh,142
14,Trimel,142
12,Triqua,142
14,Triwie,142
18,Tricri,142
17,Triowe,142
12,Trijac,142
17,PGA445,143
14,B983,143
18,BGA584,143
18,BGA303,143
12,B11609,143
14,BGAA1,143
16,B11696,143
18,B11604,143
14,BGAB1,143
15,BGA709,143
11,B3088,143
11,BGA309,143
11,FGA379,143
17,FGA99,143
12,FGA15,143
12,F2241,143
12,F1476,143
10,F12278,143
18,FGA513,143
18,F3015,143
12,FGA331,143
17,FGA581,143
18,Furant,143
10,FGA465,143
17,FGA104,143
12,FGA489,143
14,FGA490,143
18,FGA174,143
18,FGA456,143
11,FurbGB,143
11,Furang,143
14,Furcep,143
18,Furpol,143
18,C2208,143
11,C3043,143
18,CGA45,143
18,CGA429,143
18,CGA312,143
18,CGA236,143
15,CGA453,143
18,C12265,143
17,C404,143
17,Cl11778,143
18,CGA501,143
12,CGA364,143
12,CGA311,143
18,CGA310,143
17,CGA365,143
19,CGA48,143
18,C3126,143
12,C3121,143
12,C984,143
17,C601,143
15,C3125,143
18,C3118,143
18,Calparcri,143
13,CGA642,143
12,CGA494,143
17,CGA763,143
11,Calboe,143
18,Bratha,143
14,Bramel,143
18,Bratra,143
16,Bradra,143
12,Brapum,143
18,Bradam,143
17,Braset,143
18,Bragut,143
12,Braven,143
18,Chacha,143
18,Chacaly,143
17,Chadil,143
15,Chanam,143
18,Chazey,143
11,Chasen,143
12,Chaafr,143
18,Kinboe,143
17,Kinxen,143
12,Kinfis,143
17,Rhatem,143
16,Rhamar,143
11,Rhaspe,143
12,Tribit,143
18,Trihoe,143
17,Trijoh,143
18,Trimel,143
19,Triqua,143
11,Triwie,143
18,Tricri,143
18,Triowe,143
12,Trijac,143
11,PGA445,144
10,B983,144
10,BGA584,144
11,BGA303,144
11,B11609,144
18,BGAA1,144
18,B11696,144
12,B11604,144
17,BGAB1,144
18,BGA709,144
16,B3088,144
18,BGA309,144
16,FGA379,144
11,FGA99,144
18,FGA15,144
14,F2241,144
14,F1476,144
18,F12278,144
17,FGA513,144
12,F3015,144
17,FGA331,144
18,FGA581,144
12,Furant,144
15,FGA465,144
18,FGA104,144
18,FGA489,144
15,FGA490,144
17,FGA174,144
11,FGA456,144
12,FurbGB,144
17,Furang,144
18,Furcep,144
17,Furpol,144
12,C2208,144
18,C3043,144
12,CGA45,144
18,CGA429,144
17,CGA312,144
17,CGA236,144
17,CGA453,144
17,C12265,144
11,C404,144
15,Cl11778,144
16,CGA501,144
18,CGA364,144
11,CGA311,144
18,CGA310,144
12,CGA365,144
15,CGA48,144
18,C3126,144
18,C3121,144
18,C984,144
18,C601,144
18,C3125,144
18,C3118,144
18,Calparcri,144
18,CGA642,144
11,CGA494,144
12,CGA763,144
17,Calboe,144
18,Bratha,144
12,Bramel,144
17,Bratra,144
17,Bradra,144
14,Brapum,144
12,Bradam,144
14,Braset,144
18,Bragut,144
18,Braven,144
12,Chacha,144
18,Chacaly,144
12,Chadil,144
19,Chanam,144
12,Chazey,144
11,Chasen,144
18,Chaafr,144
12,Kinboe,144
19,Kinxen,144
18,Kinfis,144
18,Rhatem,144
18,Rhamar,144
17,Rhaspe,144
12,Tribit,144
12,Trihoe,144
13,Trijoh,144
11,Trimel,144
18,Triqua,144
14,Triwie,144
18,Tricri,144
14,Triowe,144
12,Trijac,144
12,PGA445,145
12,B983,145
12,BGA584,145
18,BGA303,145
17,B11609,145
11,BGAA1,145
18,B11696,145
18,B11604,145
15,BGAB1,145
18,BGA709,145
18,B3088,145
18,BGA309,145
18,FGA379,145
18,FGA99,145
18,FGA15,145
11,F2241,145
10,F1476,145
12,F12278,145
15,FGA513,145
11,F3015,145
12,FGA331,145
17,FGA581,145
17,Furant,145
12,FGA465,145
14,FGA104,145
12,FGA489,145
18,FGA490,145
12,FGA174,145
18,FGA456,145
13,FurbGB,145
15,Furang,145
12,Furcep,145
11,Furpol,145
11,C2208,145
18,C3043,145
16,CGA45,145
17,CGA429,145
18,CGA312,145
17,CGA236,145
18,CGA453,145
14,C12265,145
12,C404,145
17,Cl11778,145
10,CGA501,145
18,CGA364,145
18,CGA311,145
12,CGA310,145
18,CGA365,145
11,CGA48,145
18,C3126,145
18,C3121,145
14,C984,145
18,C601,145
16,C3125,145
19,C3118,145
17,Calparcri,145
14,CGA642,145
11,CGA494,145
18,CGA763,145
18,Calboe,145
17,Bratha,145
12,Bramel,145
11,Bratra,145
18,Bradra,145
18,Brapum,145
17,Bradam,145
12,Braset,145
18,Bragut,145
12,Braven,145
18,Chacha,145
12,Chacaly,145
17,Chadil,145
14,Chanam,145
12,Chazey,145
18,Chasen,145
15,Chaafr,145
18,Kinboe,145
17,Kinxen,145
12,Kinfis,145
18,Rhatem,145
18,Rhamar,145
17,Rhaspe,145
19,Tribit,145
17,Trihoe,145
16,Trijoh,145
11,Trimel,145
18,Triqua,145
18,Triwie,145
14,Tricri,145
17,Triowe,145
11,Trijac,145
18,PGA445,146
18,B983,146
18,BGA584,146
17,BGA303,146
12,B11609,146
17,BGAA1,146
11,B11696,146
11,B11604,146
15,BGAB1,146
13,BGA709,146
17,B3088,146
12,BGA309,146
18,FGA379,146
14,FGA99,146
17,FGA15,146
11,F2241,146
18,F1476,146
15,F12278,146
18,FGA513,146
16,F3015,146
12,FGA331,146
19,FGA581,146
14,Furant,146
17,FGA465,146
12,FGA104,146
12,FGA489,146
10,FGA490,146
12,FGA174,146
15,FGA456,146
14,FurbGB,146
16,Furang,146
19,Furcep,146
12,Furpol,146
18,C2208,146
18,C3043,146
18,CGA45,146
15,CGA429,146
17,CGA312,146
18,CGA236,146
18,CGA453,146
17,C12265,146
18,C404,146
12,Cl11778,146
12,CGA501,146
17,CGA364,146
18,CGA311,146
18,CGA310,146
17,CGA365,146
18,CGA48,146
18,C3126,146
18,C3121,146
17,C984,146
18,C601,146
11,C3125,146
11,C3118,146
11,Calparcri,146
18,CGA642,146
17,CGA494,146
12,CGA763,146
18,Calboe,146
18,Bratha,146
11,Bramel,146
18,Bratra,146
18,Bradra,146
16,Brapum,146
18,Bradam,146
18,Braset,146
18,Bragut,146
12,Braven,146
11,Chacha,146
18,Chacaly,146
14,Chadil,146
17,Chanam,146
18,Chazey,146
12,Chasen,146
14,Chaafr,146
12,Kinboe,146
11,Kinxen,146
12,Kinfis,146
12,Rhatem,146
11,Rhamar,146
10,Rhaspe,146
17,Tribit,146
17,Trihoe,146
14,Trijoh,146
12,Trimel,146
18,Triqua,146
12,Triwie,146
18,Tricri,146
18,Triowe,146
18,Trijac,146
12,PGA445,147
18,B983,147
11,BGA584,147
14,BGA303,147
18,B11609,147
12,BGAA1,147
17,B11696,147
17,B11604,147
12,BGAB1,147
12,BGA709,147
18,B3088,147
12,BGA309,147
18,FGA379,147
10,FGA99,147
11,FGA15,147
18,F2241,147
16,F1476,147
18,F12278,147
11,FGA513,147
18,F3015,147
18,FGA331,147
17,FGA581,147
16,Furant,147
18,FGA465,147
11,FGA104,147
14,FGA489,147
14,FGA490,147
19,FGA174,147
17,FGA456,147
18,FurbGB,147
18,Furang,147
18,Furcep,147
18,Furpol,147
12,C2208,147
12,C3043,147
18,CGA45,147
12,CGA429,147
17,CGA312,147
11,CGA236,147
18,CGA453,147
18,C12265,147
11,C404,147
17,Cl11778,147
12,CGA501,147
18,CGA364,147
12,CGA311,147
12,CGA310,147
18,CGA365,147
14,CGA48,147
18,C3126,147
18,C3121,147
15,C984,147
18,C601,147
12,C3125,147
11,C3118,147
18,Calparcri,147
16,CGA642,147
12,CGA494,147
17,CGA763,147
12,Calboe,147
15,Bratha,147
17,Bramel,147
18,Bratra,147
11,Bradra,147
15,Brapum,147
18,Bradam,147
11,Braset,147
17,Bragut,147
18,Braven,147
14,Chacha,147
18,Chacaly,147
18,Chadil,147
17,Chanam,147
12,Chazey,147
18,Chasen,147
10,Chaafr,147
12,Kinboe,147
17,Kinxen,147
17,Kinfis,147
11,Rhatem,147
19,Rhamar,147
13,Rhaspe,147
15,Tribit,147
18,Trihoe,147
14,Trijoh,147
17,Trimel,147
18,Triqua,147
18,Triwie,147
18,Tricri,147
12,Triowe,147
17,Trijac,147
18,PGA445,148
10,B983,148
12,BGA584,148
18,BGA303,148
18,B11609,148
18,BGAA1,148
12,B11696,148
19,B11604,148
18,BGAB1,148
15,BGA709,148
12,B3088,148
18,BGA309,148
18,FGA379,148
12,FGA99,148
17,FGA15,148
18,F2241,148
17,F1476,148
18,F12278,148
17,FGA513,148
16,F3015,148
12,FGA331,148
17,FGA581,148
16,Furant,148
17,FGA465,148
18,FGA104,148
12,FGA489,148
12,FGA490,148
12,FGA174,148
14,FGA456,148
11,FurbGB,148
18,Furang,148
18,Furcep,148
18,Furpol,148
18,C2208,148
12,C3043,148
11,CGA45,148
18,CGA429,148
18,CGA312,148
17,CGA236,148
12,CGA453,148
12,C12265,148
17,C404,148
18,Cl11778,148
14,CGA501,148
17,CGA364,148
11,CGA311,148
19,CGA310,148
17,CGA365,148
10,CGA48,148
18,C3126,148
18,C3121,148
17,C984,148
18,C601,148
18,C3125,148
12,C3118,148
18,Calparcri,148
18,CGA642,148
11,CGA494,148
18,CGA763,148
18,Calboe,148
18,Bratha,148
12,Bramel,148
14,Bratra,148
15,Bradra,148
17,Brapum,148
11,Bradam,148
11,Braset,148
14,Bragut,148
15,Braven,148
17,Chacha,148
17,Chacaly,148
14,Chadil,148
17,Chanam,148
12,Chazey,148
12,Chasen,148
12,Chaafr,148
11,Kinboe,148
15,Kinxen,148
18,Kinfis,148
18,Rhatem,148
11,Rhamar,148
11,Rhaspe,148
18,Tribit,148
13,Trihoe,148
12,Trijoh,148
14,Trimel,148
18,Triqua,148
18,Triwie,148
18,Tricri,148
16,Triowe,148
11,Trijac,148
18,PGA445,149
18,B983,149
10,BGA584,149
11,BGA303,149
18,B11609,149
12,BGAA1,149
14,B11696,149
18,B11604,149
18,BGAB1,149
14,BGA709,149
16,B3088,149
17,BGA309,149
16,FGA379,149
11,FGA99,149
18,FGA15,149
15,F2241,149
11,F1476,149
18,F12278,149
17,FGA513,149
17,F3015,149
18,FGA331,149
14,FGA581,149
13,Furant,149
18,FGA465,149
18,FGA104,149
16,FGA489,149
19,FGA490,149
14,FGA174,149
18,FGA456,149
17,FurbGB,149
12,Furang,149
18,Furcep,149
12,Furpol,149
18,C2208,149
11,C3043,149
12,CGA45,149
12,CGA429,149
15,CGA312,149
12,CGA236,149
18,CGA453,149
18,C12265,149
17,C404,149
15,Cl11778,149
10,CGA501,149
18,CGA364,149
11,CGA311,149
14,CGA310,149
18,CGA365,149
18,CGA48,149
18,C3126,149
17,C3121,149
17,C984,149
18,C601,149
17,C3125,149
12,C3118,149
17,Calparcri,149
14,CGA642,149
11,CGA494,149
18,CGA763,149
18,Calboe,149
18,Bratha,149
12,Bramel,149
18,Bratra,149
17,Bradra,149
18,Brapum,149
11,Bradam,149
17,Braset,149
12,Bragut,149
17,Braven,149
19,Chacha,149
18,Chacaly,149
12,Chadil,149
11,Chanam,149
18,Chazey,149
18,Chasen,149
18,Chaafr,149
11,Kinboe,149
12,Kinxen,149
12,Kinfis,149
17,Rhatem,149
12,Rhamar,149
18,Rhaspe,149
12,Tribit,149
18,Trihoe,149
12,Trijoh,149
17,Trimel,149
15,Triqua,149
12,Triwie,149
18,Tricri,149
11,Triowe,149
12,Trijac,149
14,PGA445,150
12,B983,150
18,BGA584,150
17,BGA303,150
10,B11609,150
11,BGAA1,150
18,B11696,150
11,B11604,150
11,BGAB1,150
18,BGA709,150
18,B3088,150
18,BGA309,150
17,FGA379,150
17,FGA99,150
18,FGA15,150
13,F2241,150
15,F1476,150
18,F12278,150
12,FGA513,150
16,F3015,150
15,FGA331,150
17,FGA581,150
12,Furant,150
18,FGA465,150
17,FGA104,150
17,FGA489,150
11,FGA490,150
12,FGA174,150
19,FGA456,150
18,FurbGB,150
18,Furang,150
18,Furcep,150
16,Furpol,150
18,C2208,150
18,C3043,150
11,CGA45,150
12,CGA429,150
17,CGA312,150
18,CGA236,150
11,CGA453,150
18,C12265,150
14,C404,150
17,Cl11778,150
18,CGA501,150
17,CGA364,150
18,CGA311,150
12,CGA310,150
15,CGA365,150
18,CGA48,150
17,C3126,150
18,C3121,150
12,C984,150
10,C601,150
18,C3125,150
18,C3118,150
14,Calparcri,150
12,CGA642,150
17,CGA494,150
11,CGA763,150
18,Calboe,150
12,Bratha,150
18,Bramel,150
18,Bratra,150
17,Bradra,150
18,Brapum,150
12,Bradam,150
17,Braset,150
11,Bragut,150
12,Braven,150
12,Chacha,150
14,Chacaly,150
18,Chadil,150
19,Chanam,150
14,Chazey,150
12,Chasen,150
18,Chaafr,150
18,Kinboe,150
12,Kinxen,150
16,Kinfis,150
12,Rhatem,150
12,Rhamar,150
14,Rhaspe,150
18,Tribit,150
18,Trihoe,150
18,Trijoh,150
18,Trimel,150
15,Triqua,150
11,Triwie,150
17,Tricri,150
11,Triowe,150
12,Trijac,150
17,PGA445,151
18,B983,151
18,BGA584,151
15,BGA303,151
15,B11609,151
18,BGAA1,151
18,B11696,151
12,B11604,151
16,BGAB1,151
12,BGA709,151
17,B3088,151
18,BGA309,151
18,FGA379,151
18,FGA99,151
17,FGA15,151
12,F2241,151
11,F1476,151
11,F12278,151
18,FGA513,151
18,F3015,151
12,FGA331,151
17,FGA581,151
18,Furant,151
11,FGA465,151
12,FGA104,151
18,FGA489,151
18,FGA490,151
17,FGA174,151
14,FGA456,151
17,FurbGB,151
18,Furang,151
12,Furcep,151
13,Furpol,151
15,C2208,151
18,C3043,151
10,CGA45,151
16,CGA429,151
12,CGA312,151
11,CGA236,151
11,CGA453,151
17,C12265,151
18,C404,151
14,Cl11778,151
17,CGA501,151
17,CGA364,151
15,CGA311,151
12,CGA310,151
18,CGA365,151
18,CGA48,151
18,C3126,151
17,C3121,151
12,C984,151
18,C601,151
14,C3125,151
19,C3118,151
18,Calparcri,151
12,CGA642,151
14,CGA494,151
11,CGA763,151
18,Calboe,151
14,Bratha,151
12,Bramel,151
12,Bratra,151
17,Bradra,151
18,Brapum,151
18,Bradam,151
12,Braset,151
19,Bragut,151
11,Braven,151
12,Chacha,151
17,Chacaly,151
18,Chadil,151
18,Chanam,151
11,Chazey,151
12,Chasen,151
18,Chaafr,151
11,Kinboe,151
17,Kinxen,151
18,Kinfis,151
14,Rhatem,151
18,Rhamar,151
17,Rhaspe,151
12,Tribit,151
11,Trihoe,151
10,Trijoh,151
18,Trimel,151
12,Triqua,151
18,Triwie,151
18,Tricri,151
18,Triowe,151
16,Trijac,151
12,PGA445,152
18,B983,152
18,BGA584,152
11,BGA303,152
18,B11609,152
11,BGAA1,152
18,B11696,152
18,B11604,152
18,BGAB1,152
12,BGA709,152
18,B3088,152
17,BGA309,152
17,FGA379,152
18,FGA99,152
17,FGA15,152
18,F2241,152
12,F1476,152
18,F12278,152
18,FGA513,152
16,F3015,152
16,FGA331,152
18,FGA581,152
17,Furant,152
18,FGA465,152
17,FGA104,152
18,FGA489,152
19,FGA490,152
18,FGA174,152
11,FGA456,152
18,FurbGB,152
11,Furang,152
11,Furcep,152
14,Furpol,152
15,C2208,152
13,C3043,152
10,CGA45,152
18,CGA429,152
10,CGA312,152
18,CGA236,152
17,CGA453,152
14,C12265,152
11,C404,152
18,Cl11778,152
18,CGA501,152
17,CGA364,152
11,CGA311,152
15,CGA310,152
11,CGA365,152
18,CGA48,152
14,C3126,152
17,C3121,152
17,C984,152
18,C601,152
12,C3125,152
12,C3118,152
12,Calparcri,152
12,CGA642,152
14,CGA494,152
18,CGA763,152
17,Calboe,152
12,Bratha,152
18,Bramel,152
15,Bratra,152
18,Bradra,152
12,Brapum,152
17,Bradam,152
18,Braset,152
12,Bragut,152
16,Braven,152
17,Chacha,152
12,Chacaly,152
12,Chadil,152
19,Chanam,152
14,Chazey,152
11,Chasen,152
18,Chaafr,152
18,Kinboe,152
18,Kinxen,152
17,Kinfis,152
12,Rhatem,152
18,Rhamar,152
12,Rhaspe,152
12,Tribit,152
17,Trihoe,152
14,Trijoh,152
15,Trimel,152
18,Triqua,152
11,Triwie,152
18,Tricri,152
12,Triowe,152
12,Trijac,152
18,PGA445,153
13,B983,153
18,BGA584,153
12,BGA303,153
17,B11609,153
11,BGAA1,153
14,B11696,153
12,B11604,153
17,BGAB1,153
11,BGA709,153
18,B3088,153
18,BGA309,153
11,FGA379,153
16,FGA99,153
17,FGA15,153
18,F2241,153
12,F1476,153
17,F12278,153
18,FGA513,153
15,F3015,153
14,FGA331,153
18,FGA581,153
18,Furant,153
18,FGA465,153
18,FGA104,153
17,FGA489,153
14,FGA490,153
18,FGA174,153
17,FGA456,153
12,FurbGB,153
18,Furang,153
18,Furcep,153
18,Furpol,153
18,C2208,153
12,C3043,153
11,CGA45,153
12,CGA429,153
18,CGA312,153
18,CGA236,153
11,CGA453,153
16,C12265,153
12,C404,153
18,Cl11778,153
17,CGA501,153
17,CGA364,153
18,CGA311,153
18,CGA310,153
18,CGA365,153
18,CGA48,153
18,C3126,153
18,C3121,153
18,C984,153
12,C601,153
11,C3125,153
12,C3118,153
17,Calparcri,153
12,CGA642,153
17,CGA494,153
12,CGA763,153
17,Calboe,153
12,Bratha,153
18,Bramel,153
17,Bratra,153
18,Bradra,153
12,Brapum,153
18,Bradam,153
18,Braset,153
14,Bragut,153
19,Braven,153
14,Chacha,153
12,Chacaly,153
17,Chadil,153
18,Chanam,153
18,Chazey,153
15,Chasen,153
12,Chaafr,153
17,Kinboe,153
11,Kinxen,153
11,Kinfis,153
10,Rhatem,153
12,Rhamar,153
11,Rhaspe,153
19,Tribit,153
11,Trihoe,153
18,Trijoh,153
14,Trimel,153
10,Triqua,153
15,Triwie,153
15,Tricri,153
12,Triowe,153
16,Trijac,153
12,PGA445,154
15,B983,154
18,BGA584,154
17,BGA303,154
18,B11609,154
17,BGAA1,154
14,B11696,154
18,B11604,154
17,BGAB1,154
18,BGA709,154
17,B3088,154
18,BGA309,154
18,FGA379,154
17,FGA99,154
15,FGA15,154
12,F2241,154
10,F1476,154
17,F12278,154
19,FGA513,154
12,F3015,154
11,FGA331,154
18,FGA581,154
18,Furant,154
12,FGA465,154
15,FGA104,154
11,FGA489,154
17,FGA490,154
18,FGA174,154
14,FGA456,154
12,FurbGB,154
11,Furang,154
18,Furcep,154
18,Furpol,154
12,C2208,154
17,C3043,154
12,CGA45,154
18,CGA429,154
12,CGA312,154
18,CGA236,154
12,CGA453,154
16,C12265,154
18,C404,154
11,Cl11778,154
18,CGA501,154
17,CGA364,154
18,CGA311,154
18,CGA310,154
18,CGA365,154
14,CGA48,154
18,C3126,154
11,C3121,154
18,C984,154
17,C601,154
14,C3125,154
15,C3118,154
12,Calparcri,154
12,CGA642,154
18,CGA494,154
14,CGA763,154
11,Calboe,154
18,Bratha,154
12,Bramel,154
10,Bratra,154
14,Bradra,154
17,Brapum,154
12,Bradam,154
18,Braset,154
18,Bragut,154
17,Braven,154
18,Chacha,154
16,Chacaly,154
18,Chadil,154
11,Chanam,154
18,Chazey,154
19,Chasen,154
18,Chaafr,154
12,Kinboe,154
18,Kinxen,154
12,Kinfis,154
12,Rhatem,154
11,Rhamar,154
18,Rhaspe,154
12,Tribit,154
17,Trihoe,154
11,Trijoh,154
17,Trimel,154
11,Triqua,154
18,Triwie,154
18,Tricri,154
13,Triowe,154
16,Trijac,154
17,PGA445,155
18,B983,155
12,BGA584,155
12,BGA303,155
18,B11609,155
14,BGAA1,155
17,B11696,155
18,B11604,155
12,BGAB1,155
18,BGA709,155
12,B3088,155
16,BGA309,155
18,FGA379,155
18,FGA99,155
17,FGA15,155
18,F2241,155
19,F1476,155
12,F12278,155
18,FGA513,155
12,F3015,155
11,FGA331,155
18,FGA581,155
15,Furant,155
11,FGA465,155
18,FGA104,155
14,FGA489,155
13,FGA490,155
17,FGA174,155
10,FGA456,155
11,FurbGB,155
18,Furang,155
19,Furcep,155
17,Furpol,155
12,C2208,155
11,C3043,155
11,CGA45,155
12,CGA429,155
17,CGA312,155
17,CGA236,155
18,CGA453,155
12,C12265,155
18,C404,155
11,Cl11778,155
18,CGA501,155
18,CGA364,155
18,CGA311,155
17,CGA310,155
18,CGA365,155
12,CGA48,155
12,C3126,155
11,C3121,155
17,C984,155
18,C601,155
18,C3125,155
16,C3118,155
17,Calparcri,155
18,CGA642,155
16,CGA494,155
11,CGA763,155
18,Calboe,155
15,Bratha,155
17,Bramel,155
15,Bratra,155
18,Bradra,155
18,Brapum,155
11,Bradam,155
11,Braset,155
14,Bragut,155
18,Braven,155
12,Chacha,155
12,Chacaly,155
12,Chadil,155
17,Chanam,155
14,Chazey,155
18,Chasen,155
12,Chaafr,155
18,Kinboe,155
18,Kinxen,155
12,Kinfis,155
18,Rhatem,155
10,Rhamar,155
18,Rhaspe,155
14,Tribit,155
18,Trihoe,155
18,Trijoh,155
17,Trimel,155
17,Triqua,155
18,Triwie,155
15,Tricri,155
12,Triowe,155
14,Trijac,155
14,PGA445,156
11,B983,156
18,BGA584,156
18,BGA303,156
17,B11609,156
16,BGAA1,156
11,B11696,156
17,B11604,156
19,BGAB1,156
18,BGA709,156
12,B3088,156
18,BGA309,156
12,FGA379,156
14,FGA99,156
15,FGA15,156
12,F2241,156
18,F1476,156
11,F12278,156
14,FGA513,156
17,F3015,156
14,FGA331,156
12,FGA581,156
18,Furant,156
11,FGA465,156
18,FGA104,156
12,FGA489,156
11,FGA490,156
18,FGA174,156
18,FGA456,156
18,FurbGB,156
18,Furang,156
11,Furcep,156
17,Furpol,156
12,C2208,156
18,C3043,156
18,CGA45,156
