sim_haploidn,tips,sim
15,Bradam,637
12,B3088,638
18,BGA709,638
17,BGA309,638
17,B11696,638
12,B11609,638
12,B985,638
15,B199,638
18,B11604,638
11,BGA89,638
18,BGAA2,638
10,BGA584,638
12,BGA304,638
14,BGAB1,638
18,PGA445,638
17,Rhaspe,638
12,Rhamar,638
16,Rhatem,638
18,FGA379,638
18,F3016,638
18,F1476,638
12,Furcep,638
14,Furpol,638
11,F2241,638
12,Furang,638
18,FGA490,638
18,FGA456,638
18,FGA516,638
18,F12278,638
11,Furant,638
18,FGA331,638
17,FGA465,638
18,FGA99,638
16,FGA15,638
18,FGA581,638
18,FGA104,638
18,FGA489,638
12,FGA174,638
19,FurbGB,638
18,CGA312,638
11,CGA642,638
18,CGA763,638
14,C601,638
12,CGA236,638
12,Calboe,638
18,C3125,638
14,CGA429,638
18,C985,638
12,CGA310,638
18,CGA382,638
18,CGA494,638
11,C12265,638
13,C404,638
18,Cl11778,638
17,CGA594,638
18,C3134,638
11,CGA311,638
17,CGA45,638
18,C3043,638
10,CGA368,638
18,CGA364,638
12,C2208,638
15,CGA453,638
15,CGA501,638
11,C3121,638
15,Calparcri,638
18,Triowe,638
17,Trijoh,638
17,Trimel,638
17,Trihoe,638
18,Tribit,638
17,Trijac,638
12,Tricri,638
17,Triwie,638
19,Triqua,638
12,Kinboe,638
18,Kinfis,638
18,Kinxen,638
12,Chaafr,638
18,Chacha,638
17,Chacaly,638
12,Chazey,638
14,Chadil,638
18,Chasen,638
11,Chanam,638
18,Braset,638
12,Bramel,638
17,Bratha,638
16,Bradra,638
18,Bratra,638
14,Bragut,638
11,Braven,638
11,Brapum,638
17,Bradam,638
17,B3088,639
12,BGA709,639
17,BGA309,639
15,B11696,639
18,B11609,639
18,B985,639
18,B199,639
18,B11604,639
12,BGA89,639
14,BGAA2,639
17,BGA584,639
12,BGA304,639
11,BGAB1,639
12,PGA445,639
12,Rhaspe,639
17,Rhamar,639
18,Rhatem,639
11,FGA379,639
12,F3016,639
19,F1476,639
18,Furcep,639
18,Furpol,639
17,F2241,639
12,Furang,639
14,FGA490,639
14,FGA456,639
18,FGA516,639
10,F12278,639
17,Furant,639
12,FGA331,639
18,FGA465,639
17,FGA99,639
16,FGA15,639
16,FGA581,639
14,FGA104,639
11,FGA489,639
17,FGA174,639
18,FurbGB,639
12,CGA312,639
18,CGA642,639
18,CGA763,639
11,C601,639
12,CGA236,639
12,Calboe,639
19,C3125,639
15,CGA429,639
18,C985,639
18,CGA310,639
11,CGA382,639
12,CGA494,639
18,C12265,639
17,C404,639
18,Cl11778,639
12,CGA594,639
11,C3134,639
17,CGA311,639
18,CGA45,639
17,C3043,639
18,CGA368,639
18,CGA364,639
17,C2208,639
18,CGA453,639
17,CGA501,639
18,C3121,639
14,Calparcri,639
11,Triowe,639
18,Trijoh,639
10,Trimel,639
14,Trihoe,639
17,Tribit,639
18,Trijac,639
18,Tricri,639
15,Triwie,639
18,Triqua,639
18,Kinboe,639
18,Kinfis,639
18,Kinxen,639
18,Chaafr,639
18,Chacha,639
15,Chacaly,639
12,Chazey,639
12,Chadil,639
18,Chasen,639
11,Chanam,639
12,Braset,639
18,Bramel,639
18,Bratha,639
11,Bradra,639
16,Bratra,639
12,Bragut,639
11,Braven,639
13,Brapum,639
18,Bradam,639
18,B3088,640
10,BGA709,640
18,BGA309,640
12,B11696,640
17,B11609,640
12,B985,640
15,B199,640
12,B11604,640
12,BGA89,640
19,BGAA2,640
11,BGA584,640
18,BGA304,640
17,BGAB1,640
11,PGA445,640
12,Rhaspe,640
18,Rhamar,640
18,Rhatem,640
18,FGA379,640
14,F3016,640
11,F1476,640
12,Furcep,640
17,Furpol,640
12,F2241,640
15,Furang,640
18,FGA490,640
14,FGA456,640
18,FGA516,640
12,F12278,640
12,Furant,640
18,FGA331,640
14,FGA465,640
13,FGA99,640
11,FGA15,640
11,FGA581,640
10,FGA104,640
18,FGA489,640
14,FGA174,640
18,FurbGB,640
17,CGA312,640
16,CGA642,640
17,CGA763,640
12,C601,640
11,CGA236,640
12,Calboe,640
15,C3125,640
17,CGA429,640
18,C985,640
17,CGA310,640
18,CGA382,640
18,CGA494,640
17,C12265,640
18,C404,640
12,Cl11778,640
17,CGA594,640
18,C3134,640
14,CGA311,640
19,CGA45,640
18,C3043,640
18,CGA368,640
14,CGA364,640
11,C2208,640
18,CGA453,640
12,CGA501,640
17,C3121,640
18,Calparcri,640
18,Triowe,640
18,Trijoh,640
18,Trimel,640
12,Trihoe,640
11,Tribit,640
18,Trijac,640
17,Tricri,640
18,Triwie,640
15,Triqua,640
16,Kinboe,640
16,Kinfis,640
17,Kinxen,640
18,Chaafr,640
17,Chacha,640
12,Chacaly,640
18,Chazey,640
18,Chadil,640
18,Chasen,640
12,Chanam,640
18,Braset,640
11,Bramel,640
18,Bratha,640
11,Bradra,640
18,Bratra,640
18,Bragut,640
18,Braven,640
12,Brapum,640
17,Bradam,640
18,B3088,641
18,BGA709,641
17,BGA309,641
18,B11696,641
15,B11609,641
13,B985,641
18,B199,641
18,B11604,641
18,BGA89,641
18,BGAA2,641
18,BGA584,641
18,BGA304,641
17,BGAB1,641
15,PGA445,641
12,Rhaspe,641
18,Rhamar,641
12,Rhatem,641
17,FGA379,641
16,F3016,641
18,F1476,641
14,Furcep,641
14,Furpol,641
12,F2241,641
17,Furang,641
11,FGA490,641
14,FGA456,641
18,FGA516,641
18,F12278,641
18,Furant,641
18,FGA331,641
12,FGA465,641
17,FGA99,641
18,FGA15,641
12,FGA581,641
18,FGA104,641
18,FGA489,641
18,FGA174,641
12,FurbGB,641
17,CGA312,641
12,CGA642,641
11,CGA763,641
18,C601,641
12,CGA236,641
12,Calboe,641
18,C3125,641
16,CGA429,641
18,C985,641
11,CGA310,641
17,CGA382,641
18,CGA494,641
11,C12265,641
12,C404,641
12,Cl11778,641
17,CGA594,641
17,C3134,641
12,CGA311,641
11,CGA45,641
19,C3043,641
12,CGA368,641
16,CGA364,641
18,C2208,641
12,CGA453,641
18,CGA501,641
18,C3121,641
11,Calparcri,641
18,Triowe,641
17,Trijoh,641
11,Trimel,641
10,Trihoe,641
18,Tribit,641
18,Trijac,641
12,Tricri,641
14,Triwie,641
15,Triqua,641
19,Kinboe,641
17,Kinfis,641
11,Kinxen,641
14,Chaafr,641
18,Chacha,641
12,Chacaly,641
18,Chazey,641
10,Chadil,641
15,Chasen,641
14,Chanam,641
18,Braset,641
12,Bramel,641
18,Bratha,641
18,Bradra,641
11,Bratra,641
17,Bragut,641
17,Braven,641
11,Brapum,641
17,Bradam,641
18,B3088,642
19,BGA709,642
18,BGA309,642
12,B11696,642
18,B11609,642
12,B985,642
12,B199,642
18,B11604,642
12,BGA89,642
11,BGAA2,642
15,BGA584,642
14,BGA304,642
12,BGAB1,642
17,PGA445,642
12,Rhaspe,642
18,Rhamar,642
11,Rhatem,642
17,FGA379,642
11,F3016,642
14,F1476,642
18,Furcep,642
12,Furpol,642
17,F2241,642
18,Furang,642
18,FGA490,642
18,FGA456,642
18,FGA516,642
18,F12278,642
18,Furant,642
18,FGA331,642
18,FGA465,642
18,FGA99,642
18,FGA15,642
11,FGA581,642
12,FGA104,642
11,FGA489,642
15,FGA174,642
13,FurbGB,642
12,CGA312,642
11,CGA642,642
18,CGA763,642
14,C601,642
18,CGA236,642
12,Calboe,642
17,C3125,642
17,CGA429,642
17,C985,642
17,CGA310,642
14,CGA382,642
12,CGA494,642
15,C12265,642
11,C404,642
16,Cl11778,642
16,CGA594,642
18,C3134,642
17,CGA311,642
11,CGA45,642
17,C3043,642
18,CGA368,642
17,CGA364,642
19,C2208,642
12,CGA453,642
18,CGA501,642
18,C3121,642
12,Calparcri,642
15,Triowe,642
10,Trijoh,642
12,Trimel,642
17,Trihoe,642
18,Tribit,642
14,Trijac,642
10,Tricri,642
18,Triwie,642
18,Triqua,642
18,Kinboe,642
12,Kinfis,642
18,Kinxen,642
18,Chaafr,642
18,Chacha,642
17,Chacaly,642
14,Chazey,642
16,Chadil,642
12,Chasen,642
18,Chanam,642
11,Braset,642
18,Bramel,642
18,Bratha,642
17,Bradra,642
11,Bratra,642
12,Bragut,642
17,Braven,642
18,Brapum,642
18,Bradam,642
15,B3088,643
18,BGA709,643
18,BGA309,643
18,B11696,643
12,B11609,643
14,B985,643
16,B199,643
17,B11604,643
16,BGA89,643
18,BGAA2,643
18,BGA584,643
12,BGA304,643
11,BGAB1,643
11,PGA445,643
17,Rhaspe,643
15,Rhamar,643
18,Rhatem,643
11,FGA379,643
14,F3016,643
17,F1476,643
10,Furcep,643
18,Furpol,643
18,F2241,643
17,Furang,643
18,FGA490,643
18,FGA456,643
18,FGA516,643
11,F12278,643
12,Furant,643
14,FGA331,643
18,FGA465,643
18,FGA99,643
17,FGA15,643
18,FGA581,643
12,FGA104,643
11,FGA489,643
15,FGA174,643
12,FurbGB,643
17,CGA312,643
12,CGA642,643
12,CGA763,643
12,C601,643
14,CGA236,643
18,Calboe,643
17,C3125,643
18,CGA429,643
18,C985,643
18,CGA310,643
11,CGA382,643
18,CGA494,643
12,C12265,643
18,C404,643
19,Cl11778,643
11,CGA594,643
18,C3134,643
18,CGA311,643
12,CGA45,643
12,C3043,643
16,CGA368,643
18,CGA364,643
12,C2208,643
14,CGA453,643
18,CGA501,643
10,C3121,643
17,Calparcri,643
17,Triowe,643
17,Trijoh,643
15,Trimel,643
18,Trihoe,643
11,Tribit,643
18,Trijac,643
12,Tricri,643
12,Triwie,643
11,Triqua,643
17,Kinboe,643
18,Kinfis,643
14,Kinxen,643
17,Chaafr,643
13,Chacha,643
12,Chacaly,643
17,Chazey,643
18,Chadil,643
18,Chasen,643
18,Chanam,643
12,Braset,643
11,Bramel,643
18,Bratha,643
19,Bradra,643
18,Bratra,643
17,Bragut,643
12,Braven,643
18,Brapum,643
18,Bradam,643
16,B3088,644
12,BGA709,644
18,BGA309,644
18,B11696,644
17,B11609,644
14,B985,644
12,B199,644
12,B11604,644
18,BGA89,644
17,BGAA2,644
18,BGA584,644
17,BGA304,644
18,BGAB1,644
18,PGA445,644
12,Rhaspe,644
17,Rhamar,644
12,Rhatem,644
11,FGA379,644
17,F3016,644
18,F1476,644
17,Furcep,644
14,Furpol,644
10,F2241,644
18,Furang,644
18,FGA490,644
14,FGA456,644
12,FGA516,644
11,F12278,644
18,Furant,644
11,FGA331,644
12,FGA465,644
18,FGA99,644
16,FGA15,644
17,FGA581,644
14,FGA104,644
18,FGA489,644
18,FGA174,644
12,FurbGB,644
14,CGA312,644
15,CGA642,644
12,CGA763,644
17,C601,644
18,CGA236,644
15,Calboe,644
18,C3125,644
14,CGA429,644
12,C985,644
18,CGA310,644
15,CGA382,644
12,CGA494,644
11,C12265,644
17,C404,644
19,Cl11778,644
12,CGA594,644
18,C3134,644
18,CGA311,644
11,CGA45,644
12,C3043,644
11,CGA368,644
12,CGA364,644
15,C2208,644
18,CGA453,644
18,CGA501,644
13,C3121,644
18,Calparcri,644
16,Triowe,644
18,Trijoh,644
17,Trimel,644
18,Trihoe,644
18,Tribit,644
12,Trijac,644
18,Tricri,644
18,Triwie,644
12,Triqua,644
19,Kinboe,644
18,Kinfis,644
11,Kinxen,644
18,Chaafr,644
18,Chacha,644
11,Chacaly,644
18,Chazey,644
11,Chadil,644
10,Chasen,644
17,Chanam,644
12,Braset,644
17,Bramel,644
17,Bratha,644
11,Bradra,644
18,Bratra,644
18,Bragut,644
18,Braven,644
18,Brapum,644
17,Bradam,644
18,B3088,645
14,BGA709,645
18,BGA309,645
12,B11696,645
17,B11609,645
12,B985,645
18,B199,645
18,B11604,645
16,BGA89,645
14,BGAA2,645
11,BGA584,645
18,BGA304,645
18,BGAB1,645
14,PGA445,645
12,Rhaspe,645
15,Rhamar,645
15,Rhatem,645
17,FGA379,645
12,F3016,645
18,F1476,645
17,Furcep,645
17,Furpol,645
18,F2241,645
12,Furang,645
18,FGA490,645
12,FGA456,645
17,FGA516,645
12,F12278,645
18,Furant,645
18,FGA331,645
17,FGA465,645
12,FGA99,645
12,FGA15,645
15,FGA581,645
11,FGA104,645
17,FGA489,645
11,FGA174,645
18,FurbGB,645
18,CGA312,645
17,CGA642,645
18,CGA763,645
11,C601,645
17,CGA236,645
18,Calboe,645
18,C3125,645
11,CGA429,645
18,C985,645
12,CGA310,645
18,CGA382,645
18,CGA494,645
12,C12265,645
12,C404,645
15,Cl11778,645
18,CGA594,645
11,C3134,645
18,CGA311,645
18,CGA45,645
19,C3043,645
18,CGA368,645
18,CGA364,645
14,C2208,645
17,CGA453,645
19,CGA501,645
16,C3121,645
11,Calparcri,645
17,Triowe,645
10,Trijoh,645
17,Trimel,645
11,Trihoe,645
13,Tribit,645
18,Trijac,645
18,Tricri,645
12,Triwie,645
16,Triqua,645
17,Kinboe,645
18,Kinfis,645
12,Kinxen,645
18,Chaafr,645
11,Chacha,645
11,Chacaly,645
18,Chazey,645
10,Chadil,645
14,Chasen,645
18,Chanam,645
18,Braset,645
12,Bramel,645
12,Bratha,645
18,Bradra,645
17,Bratra,645
18,Bragut,645
14,Braven,645
18,Brapum,645
12,Bradam,645
18,B3088,646
18,BGA709,646
14,BGA309,646
18,B11696,646
16,B11609,646
12,B985,646
15,B199,646
18,B11604,646
11,BGA89,646
17,BGAA2,646
18,BGA584,646
18,BGA304,646
12,BGAB1,646
16,PGA445,646
18,Rhaspe,646
14,Rhamar,646
17,Rhatem,646
18,FGA379,646
19,F3016,646
17,F1476,646
14,Furcep,646
11,Furpol,646
10,F2241,646
18,Furang,646
12,FGA490,646
18,FGA456,646
18,FGA516,646
17,F12278,646
10,Furant,646
18,FGA331,646
12,FGA465,646
18,FGA99,646
11,FGA15,646
18,FGA581,646
12,FGA104,646
12,FGA489,646
17,FGA174,646
18,FurbGB,646
18,CGA312,646
18,CGA642,646
17,CGA763,646
15,C601,646
12,CGA236,646
11,Calboe,646
17,C3125,646
18,CGA429,646
18,C985,646
11,CGA310,646
18,CGA382,646
17,CGA494,646
18,C12265,646
18,C404,646
15,Cl11778,646
18,CGA594,646
18,C3134,646
17,CGA311,646
18,CGA45,646
12,C3043,646
12,CGA368,646
14,CGA364,646
17,C2208,646
19,CGA453,646
17,CGA501,646
12,C3121,646
11,Calparcri,646
17,Triowe,646
18,Trijoh,646
12,Trimel,646
11,Trihoe,646
12,Tribit,646
12,Trijac,646
15,Tricri,646
17,Triwie,646
12,Triqua,646
11,Kinboe,646
18,Kinfis,646
12,Kinxen,646
14,Chaafr,646
12,Chacha,646
18,Chacaly,646
17,Chazey,646
18,Chadil,646
14,Chasen,646
18,Chanam,646
11,Braset,646
18,Bramel,646
18,Bratha,646
18,Bradra,646
12,Bratra,646
18,Bragut,646
16,Braven,646
13,Brapum,646
11,Bradam,646
12,B3088,647
17,BGA709,647
17,BGA309,647
11,B11696,647
12,B11609,647
18,B985,647
19,B199,647
18,B11604,647
18,BGA89,647
18,BGAA2,647
18,BGA584,647
18,BGA304,647
15,BGAB1,647
12,PGA445,647
18,Rhaspe,647
14,Rhamar,647
17,Rhatem,647
15,FGA379,647
19,F3016,647
18,F1476,647
17,Furcep,647
17,Furpol,647
14,F2241,647
14,Furang,647
17,FGA490,647
18,FGA456,647
17,FGA516,647
12,F12278,647
12,Furant,647
14,FGA331,647
18,FGA465,647
10,FGA99,647
18,FGA15,647
18,FGA581,647
11,FGA104,647
12,FGA489,647
18,FGA174,647
15,FurbGB,647
17,CGA312,647
17,CGA642,647
12,CGA763,647
12,C601,647
14,CGA236,647
18,Calboe,647
18,C3125,647
16,CGA429,647
11,C985,647
18,CGA310,647
18,CGA382,647
18,CGA494,647
13,C12265,647
12,C404,647
17,Cl11778,647
10,CGA594,647
15,C3134,647
18,CGA311,647
12,CGA45,647
18,C3043,647
12,CGA368,647
18,CGA364,647
12,C2208,647
14,CGA453,647
18,CGA501,647
12,C3121,647
11,Calparcri,647
12,Triowe,647
12,Trijoh,647
18,Trimel,647
18,Trihoe,647
18,Tribit,647
16,Trijac,647
11,Tricri,647
11,Triwie,647
17,Triqua,647
18,Kinboe,647
18,Kinfis,647
18,Kinxen,647
11,Chaafr,647
18,Chacha,647
17,Chacaly,647
11,Chazey,647
12,Chadil,647
17,Chasen,647
11,Chanam,647
17,Braset,647
11,Bramel,647
12,Bratha,647
18,Bradra,647
18,Bratra,647
18,Bragut,647
18,Braven,647
16,Brapum,647
18,Bradam,647
10,B3088,648
11,BGA709,648
11,BGA309,648
18,B11696,648
11,B11609,648
18,B985,648
17,B199,648
14,B11604,648
18,BGA89,648
18,BGAA2,648
12,BGA584,648
12,BGA304,648
15,BGAB1,648
18,PGA445,648
14,Rhaspe,648
12,Rhamar,648
18,Rhatem,648
11,FGA379,648
19,F3016,648
17,F1476,648
12,Furcep,648
12,Furpol,648
18,F2241,648
17,Furang,648
18,FGA490,648
18,FGA456,648
12,FGA516,648
12,F12278,648
18,Furant,648
15,FGA331,648
18,FGA465,648
17,FGA99,648
14,FGA15,648
18,FGA581,648
12,FGA104,648
17,FGA489,648
16,FGA174,648
18,FurbGB,648
18,CGA312,648
15,CGA642,648
18,CGA763,648
18,C601,648
11,CGA236,648
12,Calboe,648
18,C3125,648
12,CGA429,648
18,C985,648
18,CGA310,648
18,CGA382,648
17,CGA494,648
18,C12265,648
17,C404,648
16,Cl11778,648
18,CGA594,648
17,C3134,648
12,CGA311,648
18,CGA45,648
18,C3043,648
19,CGA368,648
12,CGA364,648
11,C2208,648
16,CGA453,648
11,CGA501,648
10,C3121,648
12,Calparcri,648
17,Triowe,648
12,Trijoh,648
12,Trimel,648
14,Trihoe,648
18,Tribit,648
11,Trijac,648
17,Tricri,648
15,Triwie,648
12,Triqua,648
17,Kinboe,648
17,Kinfis,648
13,Kinxen,648
18,Chaafr,648
18,Chacha,648
11,Chacaly,648
18,Chazey,648
18,Chadil,648
11,Chasen,648
18,Chanam,648
17,Braset,648
18,Bramel,648
14,Bratha,648
17,Bradra,648
18,Bratra,648
12,Bragut,648
18,Braven,648
14,Brapum,648
18,Bradam,648
12,B3088,649
18,BGA709,649
11,BGA309,649
18,B11696,649
18,B11609,649
16,B985,649
12,B199,649
17,B11604,649
17,BGA89,649
18,BGAA2,649
18,BGA584,649
15,BGA304,649
12,BGAB1,649
19,PGA445,649
18,Rhaspe,649
18,Rhamar,649
10,Rhatem,649
18,FGA379,649
12,F3016,649
18,F1476,649
11,Furcep,649
10,Furpol,649
17,F2241,649
18,Furang,649
12,FGA490,649
18,FGA456,649
17,FGA516,649
14,F12278,649
17,Furant,649
18,FGA331,649
12,FGA465,649
18,FGA99,649
18,FGA15,649
15,FGA581,649
11,FGA104,649
18,FGA489,649
16,FGA174,649
11,FurbGB,649
16,CGA312,649
18,CGA642,649
18,CGA763,649
17,C601,649
17,CGA236,649
18,Calboe,649
18,C3125,649
14,CGA429,649
14,C985,649
12,CGA310,649
17,CGA382,649
18,CGA494,649
18,C12265,649
11,C404,649
18,Cl11778,649
14,CGA594,649
18,C3134,649
17,CGA311,649
12,CGA45,649
13,C3043,649
18,CGA368,649
15,CGA364,649
12,C2208,649
18,CGA453,649
18,CGA501,649
18,C3121,649
12,Calparcri,649
11,Triowe,649
12,Trijoh,649
18,Trimel,649
17,Trihoe,649
12,Tribit,649
11,Trijac,649
11,Tricri,649
12,Triwie,649
17,Triqua,649
18,Kinboe,649
12,Kinfis,649
18,Kinxen,649
14,Chaafr,649
11,Chacha,649
18,Chacaly,649
12,Chazey,649
18,Chadil,649
17,Chasen,649
17,Chanam,649
17,Braset,649
18,Bramel,649
12,Bratha,649
14,Bradra,649
19,Bratra,649
15,Bragut,649
18,Braven,649
12,Brapum,649
11,Bradam,649
11,B3088,650
11,BGA709,650
15,BGA309,650
12,B11696,650
12,B11609,650
11,B985,650
12,B199,650
18,B11604,650
17,BGA89,650
12,BGAA2,650
17,BGA584,650
18,BGA304,650
12,BGAB1,650
15,PGA445,650
18,Rhaspe,650
16,Rhamar,650
18,Rhatem,650
16,FGA379,650
12,F3016,650
18,F1476,650
18,Furcep,650
12,Furpol,650
15,F2241,650
17,Furang,650
17,FGA490,650
18,FGA456,650
11,FGA516,650
11,F12278,650
17,Furant,650
18,FGA331,650
14,FGA465,650
12,FGA99,650
18,FGA15,650
18,FGA581,650
19,FGA104,650
18,FGA489,650
11,FGA174,650
17,FurbGB,650
12,CGA312,650
18,CGA642,650
18,CGA763,650
18,C601,650
18,CGA236,650
16,Calboe,650
18,C3125,650
12,CGA429,650
15,C985,650
18,CGA310,650
18,CGA382,650
12,CGA494,650
17,C12265,650
12,C404,650
13,Cl11778,650
19,CGA594,650
18,C3134,650
18,CGA311,650
18,CGA45,650
12,C3043,650
14,CGA368,650
14,CGA364,650
12,C2208,650
10,CGA453,650
18,CGA501,650
10,C3121,650
18,Calparcri,650
17,Triowe,650
11,Trijoh,650
12,Trimel,650
17,Trihoe,650
14,Tribit,650
18,Trijac,650
12,Tricri,650
18,Triwie,650
18,Triqua,650
11,Kinboe,650
18,Kinfis,650
17,Kinxen,650
18,Chaafr,650
11,Chacha,650
17,Chacaly,650
14,Chazey,650
17,Chadil,650
17,Chasen,650
14,Chanam,650
18,Braset,650
18,Bramel,650
18,Bratha,650
18,Bradra,650
17,Bratra,650
18,Bragut,650
12,Braven,650
18,Brapum,650
11,Bradam,650
13,B3088,651
18,BGA709,651
17,BGA309,651
18,B11696,651
17,B11609,651
18,B985,651
15,B199,651
18,B11604,651
11,BGA89,651
12,BGAA2,651
12,BGA584,651
19,BGA304,651
10,BGAB1,651
17,PGA445,651
18,Rhaspe,651
12,Rhamar,651
18,Rhatem,651
12,FGA379,651
16,F3016,651
17,F1476,651
18,Furcep,651
18,Furpol,651
17,F2241,651
11,Furang,651
12,FGA490,651
11,FGA456,651
18,FGA516,651
11,F12278,651
11,Furant,651
18,FGA331,651
18,FGA465,651
17,FGA99,651
15,FGA15,651
11,FGA581,651
14,FGA104,651
17,FGA489,651
12,FGA174,651
14,FurbGB,651
12,CGA312,651
18,CGA642,651
17,CGA763,651
18,C601,651
16,CGA236,651
18,Calboe,651
12,C3125,651
10,CGA429,651
18,C985,651
18,CGA310,651
18,CGA382,651
18,CGA494,651
17,C12265,651
15,C404,651
18,Cl11778,651
12,CGA594,651
14,C3134,651
12,CGA311,651
12,CGA45,651
18,C3043,651
18,CGA368,651
11,CGA364,651
14,C2208,651
12,CGA453,651
16,CGA501,651
14,C3121,651
18,Calparcri,651
15,Triowe,651
12,Trijoh,651
11,Trimel,651
18,Trihoe,651
17,Tribit,651
17,Trijac,651
12,Tricri,651
19,Triwie,651
12,Triqua,651
17,Kinboe,651
12,Kinfis,651
18,Kinxen,651
11,Chaafr,651
12,Chacha,651
11,Chacaly,651
18,Chazey,651
18,Chadil,651
18,Chasen,651
18,Chanam,651
17,Braset,651
18,Bramel,651
17,Bratha,651
18,Bradra,651
14,Bratra,651
18,Bragut,651
18,Braven,651
18,Brapum,651
18,Bradam,651
14,B3088,652
17,BGA709,652
12,BGA309,652
18,B11696,652
18,B11609,652
18,B985,652
12,B199,652
15,B11604,652
12,BGA89,652
18,BGAA2,652
18,BGA584,652
19,BGA304,652
14,BGAB1,652
10,PGA445,652
18,Rhaspe,652
15,Rhamar,652
12,Rhatem,652
18,FGA379,652
12,F3016,652
12,F1476,652
18,Furcep,652
17,Furpol,652
18,F2241,652
11,Furang,652
17,FGA490,652
18,FGA456,652
12,FGA516,652
16,F12278,652
12,Furant,652
19,FGA331,652
13,FGA465,652
17,FGA99,652
11,FGA15,652
12,FGA581,652
18,FGA104,652
12,FGA489,652
11,FGA174,652
17,FurbGB,652
18,CGA312,652
11,CGA642,652
16,CGA763,652
18,C601,652
18,CGA236,652
11,Calboe,652
18,C3125,652
15,CGA429,652
18,C985,652
14,CGA310,652
18,CGA382,652
18,CGA494,652
12,C12265,652
17,C404,652
18,Cl11778,652
17,CGA594,652
18,C3134,652
12,CGA311,652
18,CGA45,652
16,C3043,652
14,CGA368,652
17,CGA364,652
18,C2208,652
18,CGA453,652
11,CGA501,652
11,C3121,652
14,Calparcri,652
18,Triowe,652
11,Trijoh,652
18,Trimel,652
18,Trihoe,652
17,Tribit,652
11,Trijac,652
18,Tricri,652
15,Triwie,652
18,Triqua,652
18,Kinboe,652
12,Kinfis,652
12,Kinxen,652
12,Chaafr,652
18,Chacha,652
17,Chacaly,652
17,Chazey,652
18,Chadil,652
12,Chasen,652
18,Chanam,652
10,Braset,652
14,Bramel,652
11,Bratha,652
17,Bradra,652
12,Bratra,652
18,Bragut,652
17,Braven,652
17,Brapum,652
18,Bradam,652
16,B3088,653
11,BGA709,653
14,BGA309,653
17,B11696,653
18,B11609,653
12,B985,653
11,B199,653
14,B11604,653
17,BGA89,653
12,BGAA2,653
18,BGA584,653
11,BGA304,653
14,BGAB1,653
10,PGA445,653
12,Rhaspe,653
12,Rhamar,653
17,Rhatem,653
17,FGA379,653
17,F3016,653
18,F1476,653
10,Furcep,653
13,Furpol,653
12,F2241,653
18,Furang,653
12,FGA490,653
18,FGA456,653
17,FGA516,653
17,F12278,653
12,Furant,653
18,FGA331,653
18,FGA465,653
16,FGA99,653
18,FGA15,653
18,FGA581,653
18,FGA104,653
11,FGA489,653
18,FGA174,653
11,FurbGB,653
12,CGA312,653
15,CGA642,653
18,CGA763,653
18,C601,653
11,CGA236,653
12,Calboe,653
18,C3125,653
11,CGA429,653
17,C985,653
15,CGA310,653
12,CGA382,653
17,CGA494,653
12,C12265,653
19,C404,653
18,Cl11778,653
14,CGA594,653
18,C3134,653
18,CGA311,653
18,CGA45,653
17,C3043,653
18,CGA368,653
16,CGA364,653
18,C2208,653
14,CGA453,653
18,CGA501,653
18,C3121,653
18,Calparcri,653
18,Triowe,653
17,Trijoh,653
11,Trimel,653
18,Trihoe,653
11,Tribit,653
18,Trijac,653
18,Tricri,653
17,Triwie,653
12,Triqua,653
12,Kinboe,653
19,Kinfis,653
15,Kinxen,653
12,Chaafr,653
18,Chacha,653
18,Chacaly,653
18,Chazey,653
12,Chadil,653
17,Chasen,653
18,Chanam,653
11,Braset,653
12,Bramel,653
15,Bratha,653
14,Bradra,653
18,Bratra,653
18,Bragut,653
12,Braven,653
17,Brapum,653
18,Bradam,653
11,B3088,654
18,BGA709,654
19,BGA309,654
15,B11696,654
18,B11609,654
15,B985,654
18,B199,654
13,B11604,654
12,BGA89,654
11,BGAA2,654
12,BGA584,654
11,BGA304,654
18,BGAB1,654
18,PGA445,654
18,Rhaspe,654
12,Rhamar,654
16,Rhatem,654
18,FGA379,654
18,F3016,654
18,F1476,654
14,Furcep,654
12,Furpol,654
11,F2241,654
17,Furang,654
17,FGA490,654
17,FGA456,654
12,FGA516,654
18,F12278,654
18,Furant,654
12,FGA331,654
14,FGA465,654
18,FGA99,654
17,FGA15,654
12,FGA581,654
16,FGA104,654
18,FGA489,654
12,FGA174,654
11,FurbGB,654
18,CGA312,654
18,CGA642,654
18,CGA763,654
19,C601,654
18,CGA236,654
11,Calboe,654
18,C3125,654
18,CGA429,654
11,C985,654
11,CGA310,654
16,CGA382,654
12,CGA494,654
18,C12265,654
15,C404,654
18,Cl11778,654
14,CGA594,654
17,C3134,654
10,CGA311,654
17,CGA45,654
12,C3043,654
17,CGA368,654
15,CGA364,654
10,C2208,654
18,CGA453,654
17,CGA501,654
17,C3121,654
12,Calparcri,654
14,Triowe,654
12,Trijoh,654
18,Trimel,654
18,Trihoe,654
18,Tribit,654
18,Trijac,654
17,Tricri,654
12,Triwie,654
12,Triqua,654
18,Kinboe,654
12,Kinfis,654
14,Kinxen,654
18,Chaafr,654
17,Chacha,654
12,Chacaly,654
11,Chazey,654
18,Chadil,654
18,Chasen,654
17,Chanam,654
18,Braset,654
18,Bramel,654
12,Bratha,654
