sim_haploidn,tips,sim
18,PGA363,512
14,B983,512
18,B985,512
13,BGA584,512
18,BGA706,512
17,BGA303,512
14,BGA304,512
11,B11609,512
14,BGA392,512
12,BGAA1,512
18,BGAA2,512
18,BGA89,512
18,BGA40,512
18,B11696,512
18,B11697,512
18,B11604,512
18,BGA583,512
15,BGAB1,512
18,BGA7,512
11,BGA709,512
18,BGA710,512
14,B3088,512
11,B199,512
17,BGAA3,512
18,BGA309,512
14,FGA379,512
18,F647,512
18,FGA99,512
16,F12269,512
14,FGA15,512
19,FGA440,512
19,F2241,512
18,F12266,512
18,F1476,512
18,FGA81,512
18,F12278,512
17,F12279,512
18,FGA513,512
18,FGA516,512
18,F3015,512
11,F3016,512
12,FGA331,512
15,FGA332,512
18,FGA581,512
18,FGA582,512
12,Furant,512
17,FGA465,512
18,FGA104,512
16,FGA105,512
14,FGA489,512
11,FGA490,512
18,FGA174,512
18,FGA175,512
18,FGA456,512
17,FurbGB,512
13,Furang,512
10,Furcep,512
18,Furpol,512
15,C2208,512
12,C3043,512
17,CGA87,512
17,CGA45,512
12,CGA46,512
17,CGA429,512
12,CGA430,512
18,CGA312,512
12,CGA963,512
18,CGA236,512
16,CGA453,512
12,CGA383,512
15,C12265,512
12,C404,512
11,Cl11778,512
14,Cl11779,512
12,CGA501,512
17,C11776,512
18,CGA364,512
11,CGA368,512
18,CGA557,512
12,CGA311,512
12,CGA310,512
12,CGA314,512
18,CGA365,512
18,CGA382,512
16,CGA48,512
18,CGA594,512
11,C3126,512
11,C3134,512
18,C3121,512
12,C3123,512
11,C984,512
17,C985,512
11,C601,512
16,C602,512
12,C3125,512
11,C3118,512
17,Calparcri,512
18,CGA642,512
16,CGA494,512
18,CGA495,512
18,CGA763,512
17,CGA764,512
11,Calboe,512
14,Bratha,512
18,Bramel,512
17,Bratra,512
12,Bradra,512
18,Brapum,512
19,Bradam,512
15,Braset,512
18,Bragut,512
15,Braven,512
12,Chacha,512
14,Chacaly,512
18,Chadil,512
18,Chanam,512
18,Chazey,512
12,Chasen,512
17,Chaafr,512
17,Kinboe,512
18,Kinxen,512
15,Kinfis,512
12,Rhatem,512
17,Rhamar,512
18,Rhaspe,512
12,Tribit,512
17,Trihoe,512
10,Trijoh,512
18,Trimel,512
18,Triqua,512
18,Triwie,512
11,Tricri,512
11,Triowe,512
18,Trijac,512
19,PGA445,513
18,PGA363,513
18,B983,513
18,B985,513
15,BGA584,513
18,BGA706,513
17,BGA303,513
11,BGA304,513
18,B11609,513
17,BGA392,513
12,BGAA1,513
18,BGAA2,513
17,BGA89,513
18,BGA40,513
12,B11696,513
18,B11697,513
14,B11604,513
14,BGA583,513
18,BGAB1,513
14,BGA7,513
18,BGA709,513
14,BGA710,513
15,B3088,513
14,B199,513
11,BGAA3,513
18,BGA309,513
16,FGA379,513
18,F647,513
18,FGA99,513
17,F12269,513
16,FGA15,513
18,FGA440,513
11,F2241,513
18,F12266,513
13,F1476,513
18,FGA81,513
18,F12278,513
12,F12279,513
10,FGA513,513
18,FGA516,513
18,F3015,513
14,F3016,513
12,FGA331,513
12,FGA332,513
12,FGA581,513
18,FGA582,513
15,Furant,513
14,FGA465,513
12,FGA104,513
12,FGA105,513
16,FGA489,513
18,FGA490,513
17,FGA174,513
17,FGA175,513
17,FGA456,513
18,FurbGB,513
18,Furang,513
12,Furcep,513
11,Furpol,513
16,C2208,513
11,C3043,513
15,CGA87,513
18,CGA45,513
18,CGA46,513
10,CGA429,513
11,CGA430,513
17,CGA312,513
11,CGA963,513
16,CGA236,513
18,CGA453,513
18,CGA383,513
18,C12265,513
12,C404,513
11,Cl11778,513
18,Cl11779,513
12,CGA501,513
18,C11776,513
18,CGA364,513
18,CGA368,513
17,CGA557,513
18,CGA311,513
12,CGA310,513
11,CGA314,513
18,CGA365,513
11,CGA382,513
18,CGA48,513
12,CGA594,513
14,C3126,513
11,C3134,513
11,C3121,513
12,C3123,513
18,C984,513
12,C985,513
16,C601,513
18,C602,513
18,C3125,513
15,C3118,513
11,Calparcri,513
13,CGA642,513
19,CGA494,513
18,CGA495,513
17,CGA763,513
11,CGA764,513
17,Calboe,513
18,Bratha,513
18,Bramel,513
18,Bratra,513
18,Bradra,513
18,Brapum,513
18,Bradam,513
12,Braset,513
14,Bragut,513
17,Braven,513
15,Chacha,513
17,Chacaly,513
18,Chadil,513
18,Chanam,513
12,Chazey,513
14,Chasen,513
17,Chaafr,513
19,Kinboe,513
12,Kinxen,513
18,Kinfis,513
18,Rhatem,513
12,Rhamar,513
12,Rhaspe,513
17,Tribit,513
15,Trihoe,513
18,Trijoh,513
18,Trimel,513
18,Triqua,513
17,Triwie,513
18,Tricri,513
17,Triowe,513
11,Trijac,513
12,PGA445,514
17,PGA363,514
11,B983,514
18,B985,514
13,BGA584,514
15,BGA706,514
18,BGA303,514
18,BGA304,514
12,B11609,514
12,BGA392,514
12,BGAA1,514
13,BGAA2,514
12,BGA89,514
18,BGA40,514
18,B11696,514
18,B11697,514
12,B11604,514
17,BGA583,514
18,BGAB1,514
18,BGA7,514
14,BGA709,514
18,BGA710,514
11,B3088,514
18,B199,514
16,BGAA3,514
18,BGA309,514
11,FGA379,514
12,F647,514
15,FGA99,514
11,F12269,514
18,FGA15,514
14,FGA440,514
17,F2241,514
18,F12266,514
10,F1476,514
12,FGA81,514
12,F12278,514
12,F12279,514
14,FGA513,514
17,FGA516,514
11,F3015,514
14,F3016,514
16,FGA331,514
18,FGA332,514
12,FGA581,514
18,FGA582,514
18,Furant,514
18,FGA465,514
19,FGA104,514
17,FGA105,514
12,FGA489,514
18,FGA490,514
17,FGA174,514
18,FGA175,514
14,FGA456,514
11,FurbGB,514
19,Furang,514
10,Furcep,514
14,Furpol,514
18,C2208,514
18,C3043,514
18,CGA87,514
11,CGA45,514
17,CGA46,514
14,CGA429,514
16,CGA430,514
18,CGA312,514
18,CGA963,514
11,CGA236,514
17,CGA453,514
18,CGA383,514
18,C12265,514
15,C404,514
17,Cl11778,514
11,Cl11779,514
18,CGA501,514
18,C11776,514
18,CGA364,514
18,CGA368,514
18,CGA557,514
18,CGA311,514
18,CGA310,514
14,CGA314,514
12,CGA365,514
16,CGA382,514
14,CGA48,514
17,CGA594,514
17,C3126,514
11,C3134,514
11,C3121,514
12,C3123,514
12,C984,514
16,C985,514
11,C601,514
18,C602,514
12,C3125,514
18,C3118,514
12,Calparcri,514
18,CGA642,514
17,CGA494,514
18,CGA495,514
18,CGA763,514
11,CGA764,514
18,Calboe,514
12,Bratha,514
15,Bramel,514
18,Bratra,514
17,Bradra,514
18,Brapum,514
18,Bradam,514
17,Braset,514
15,Bragut,514
18,Braven,514
15,Chacha,514
12,Chacaly,514
18,Chadil,514
18,Chanam,514
15,Chazey,514
18,Chasen,514
12,Chaafr,514
18,Kinboe,514
14,Kinxen,514
17,Kinfis,514
11,Rhatem,514
16,Rhamar,514
17,Rhaspe,514
19,Tribit,514
18,Trihoe,514
11,Trijoh,514
17,Trimel,514
18,Triqua,514
18,Triwie,514
18,Tricri,514
18,Triowe,514
18,Trijac,514
18,PGA445,515
15,PGA363,515
14,B983,515
16,B985,515
10,BGA584,515
18,BGA706,515
12,BGA303,515
11,BGA304,515
11,B11609,515
11,BGA392,515
12,BGAA1,515
18,BGAA2,515
18,BGA89,515
18,BGA40,515
16,B11696,515
18,B11697,515
14,B11604,515
18,BGA583,515
13,BGAB1,515
18,BGA7,515
18,BGA709,515
12,BGA710,515
17,B3088,515
17,B199,515
17,BGAA3,515
18,BGA309,515
11,FGA379,515
14,F647,515
18,FGA99,515
18,F12269,515
12,FGA15,515
16,FGA440,515
17,F2241,515
17,F12266,515
12,F1476,515
12,FGA81,515
17,F12278,515
11,F12279,515
18,FGA513,515
12,FGA516,515
11,F3015,515
12,F3016,515
11,FGA331,515
18,FGA332,515
15,FGA581,515
18,FGA582,515
18,Furant,515
18,FGA465,515
14,FGA104,515
11,FGA105,515
17,FGA489,515
18,FGA490,515
11,FGA174,515
18,FGA175,515
18,FGA456,515
15,FurbGB,515
14,Furang,515
19,Furcep,515
12,Furpol,515
17,C2208,515
18,C3043,515
18,CGA87,515
13,CGA45,515
16,CGA46,515
17,CGA429,515
18,CGA430,515
18,CGA312,515
18,CGA963,515
11,CGA236,515
12,CGA453,515
15,CGA383,515
15,C12265,515
12,C404,515
17,Cl11778,515
10,Cl11779,515
18,CGA501,515
14,C11776,515
12,CGA364,515
18,CGA368,515
17,CGA557,515
14,CGA311,515
18,CGA310,515
18,CGA314,515
17,CGA365,515
11,CGA382,515
17,CGA48,515
12,CGA594,515
11,C3126,515
14,C3134,515
18,C3121,515
14,C3123,515
14,C984,515
18,C985,515
15,C601,515
18,C602,515
16,C3125,515
19,C3118,515
15,Calparcri,515
16,CGA642,515
12,CGA494,515
17,CGA495,515
18,CGA763,515
17,CGA764,515
11,Calboe,515
18,Bratha,515
18,Bramel,515
12,Bratra,515
12,Bradra,515
18,Brapum,515
18,Bradam,515
18,Braset,515
18,Bragut,515
18,Braven,515
18,Chacha,515
18,Chacaly,515
12,Chadil,515
12,Chanam,515
18,Chazey,515
19,Chasen,515
18,Chaafr,515
17,Kinboe,515
18,Kinxen,515
11,Kinfis,515
18,Rhatem,515
12,Rhamar,515
18,Rhaspe,515
18,Tribit,515
18,Trihoe,515
12,Trijoh,515
18,Trimel,515
18,Triqua,515
11,Triwie,515
18,Tricri,515
17,Triowe,515
18,Trijac,515
18,PGA445,516
18,PGA363,516
11,B983,516
13,B985,516
15,BGA584,516
18,BGA706,516
18,BGA303,516
14,BGA304,516
15,B11609,516
12,BGA392,516
18,BGAA1,516
12,BGAA2,516
18,BGA89,516
17,BGA40,516
18,B11696,516
11,B11697,516
18,B11604,516
18,BGA583,516
12,BGAB1,516
18,BGA7,516
17,BGA709,516
18,BGA710,516
12,B3088,516
18,B199,516
18,BGAA3,516
15,BGA309,516
17,FGA379,516
15,F647,516
16,FGA99,516
12,F12269,516
17,FGA15,516
12,FGA440,516
18,F2241,516
19,F12266,516
11,F1476,516
14,FGA81,516
16,F12278,516
18,F12279,516
12,FGA513,516
14,FGA516,516
11,F3015,516
18,F3016,516
18,FGA331,516
18,FGA332,516
18,FGA581,516
19,FGA582,516
12,Furant,516
18,FGA465,516
17,FGA104,516
12,FGA105,516
18,FGA489,516
12,FGA490,516
18,FGA174,516
18,FGA175,516
17,FGA456,516
18,FurbGB,516
18,Furang,516
11,Furcep,516
18,Furpol,516
18,C2208,516
18,C3043,516
12,CGA87,516
18,CGA45,516
12,CGA46,516
18,CGA429,516
17,CGA430,516
18,CGA312,516
18,CGA963,516
12,CGA236,516
18,CGA453,516
11,CGA383,516
18,C12265,516
18,C404,516
18,Cl11778,516
16,Cl11779,516
18,CGA501,516
17,C11776,516
18,CGA364,516
17,CGA368,516
18,CGA557,516
18,CGA311,516
18,CGA310,516
11,CGA314,516
11,CGA365,516
17,CGA382,516
17,CGA48,516
14,CGA594,516
19,C3126,516
12,C3134,516
17,C3121,516
14,C3123,516
11,C984,516
18,C985,516
11,C601,516
14,C602,516
11,C3125,516
16,C3118,516
12,Calparcri,516
18,CGA642,516
14,CGA494,516
18,CGA495,516
17,CGA763,516
15,CGA764,516
18,Calboe,516
16,Bratha,516
18,Bramel,516
17,Bratra,516
18,Bradra,516
17,Brapum,516
18,Bradam,516
18,Braset,516
11,Bragut,516
15,Braven,516
12,Chacha,516
12,Chacaly,516
13,Chadil,516
18,Chanam,516
12,Chazey,516
17,Chasen,516
11,Chaafr,516
18,Kinboe,516
11,Kinxen,516
14,Kinfis,516
14,Rhatem,516
16,Rhamar,516
12,Rhaspe,516
12,Tribit,516
17,Trihoe,516
18,Trijoh,516
14,Trimel,516
18,Triqua,516
11,Triwie,516
10,Tricri,516
10,Triowe,516
15,Trijac,516
18,PGA445,517
18,PGA363,517
18,B983,517
18,B985,517
18,BGA584,517
12,BGA706,517
18,BGA303,517
18,BGA304,517
16,B11609,517
18,BGA392,517
13,BGAA1,517
14,BGAA2,517
12,BGA89,517
16,BGA40,517
12,B11696,517
14,B11697,517
12,B11604,517
14,BGA583,517
12,BGAB1,517
18,BGA7,517
16,BGA709,517
14,BGA710,517
11,B3088,517
11,B199,517
18,BGAA3,517
19,BGA309,517
12,FGA379,517
18,F647,517
12,FGA99,517
11,F12269,517
16,FGA15,517
18,FGA440,517
18,F2241,517
18,F12266,517
11,F1476,517
14,FGA81,517
17,F12278,517
18,F12279,517
12,FGA513,517
18,FGA516,517
17,F3015,517
17,F3016,517
12,FGA331,517
14,FGA332,517
12,FGA581,517
12,FGA582,517
11,Furant,517
18,FGA465,517
10,FGA104,517
18,FGA105,517
17,FGA489,517
11,FGA490,517
16,FGA174,517
18,FGA175,517
19,FGA456,517
17,FurbGB,517
18,Furang,517
11,Furcep,517
12,Furpol,517
17,C2208,517
15,C3043,517
12,CGA87,517
18,CGA45,517
18,CGA46,517
18,CGA429,517
12,CGA430,517
18,CGA312,517
14,CGA963,517
15,CGA236,517
18,CGA453,517
11,CGA383,517
17,C12265,517
11,C404,517
17,Cl11778,517
18,Cl11779,517
14,CGA501,517
12,C11776,517
18,CGA364,517
15,CGA368,517
15,CGA557,517
17,CGA311,517
18,CGA310,517
17,CGA314,517
17,CGA365,517
18,CGA382,517
18,CGA48,517
12,CGA594,517
17,C3126,517
11,C3134,517
18,C3121,517
11,C3123,517
17,C984,517
11,C985,517
17,C601,517
12,C602,517
16,C3125,517
12,C3118,517
18,Calparcri,517
18,CGA642,517
15,CGA494,517
18,CGA495,517
18,CGA763,517
15,CGA764,517
19,Calboe,517
13,Bratha,517
15,Bramel,517
18,Bratra,517
12,Bradra,517
18,Brapum,517
18,Bradam,517
18,Braset,517
17,Bragut,517
18,Braven,517
18,Chacha,517
18,Chacaly,517
17,Chadil,517
18,Chanam,517
14,Chazey,517
18,Chasen,517
18,Chaafr,517
17,Kinboe,517
11,Kinxen,517
18,Kinfis,517
18,Rhatem,517
11,Rhamar,517
18,Rhaspe,517
12,Tribit,517
18,Trihoe,517
18,Trijoh,517
18,Trimel,517
10,Triqua,517
18,Triwie,517
18,Tricri,517
14,Triowe,517
11,Trijac,517
11,PGA445,518
18,PGA363,518
18,B983,518
12,B985,518
18,BGA584,518
11,BGA706,518
19,BGA303,518
16,BGA304,518
16,B11609,518
17,BGA392,518
18,BGAA1,518
14,BGAA2,518
18,BGA89,518
14,BGA40,518
14,B11696,518
14,B11697,518
17,B11604,518
18,BGA583,518
18,BGAB1,518
18,BGA7,518
18,BGA709,518
18,BGA710,518
15,B3088,518
11,B199,518
11,BGAA3,518
12,BGA309,518
11,FGA379,518
17,F647,518
12,FGA99,518
18,F12269,518
18,FGA15,518
18,FGA440,518
18,F2241,518
16,F12266,518
14,F1476,518
12,FGA81,518
11,F12278,518
15,F12279,518
18,FGA513,518
17,FGA516,518
14,F3015,518
12,F3016,518
12,FGA331,518
18,FGA332,518
17,FGA581,518
11,FGA582,518
19,Furant,518
14,FGA465,518
17,FGA104,518
18,FGA105,518
18,FGA489,518
17,FGA490,518
17,FGA174,518
18,FGA175,518
18,FGA456,518
15,FurbGB,518
18,Furang,518
18,Furcep,518
13,Furpol,518
11,C2208,518
18,C3043,518
18,CGA87,518
13,CGA45,518
18,CGA46,518
10,CGA429,518
17,CGA430,518
12,CGA312,518
18,CGA963,518
14,CGA236,518
15,CGA453,518
16,CGA383,518
17,C12265,518
11,C404,518
11,Cl11778,518
17,Cl11779,518
11,CGA501,518
18,C11776,518
18,CGA364,518
17,CGA368,518
18,CGA557,518
14,CGA311,518
19,CGA310,518
18,CGA314,518
11,CGA365,518
15,CGA382,518
11,CGA48,518
18,CGA594,518
18,C3126,518
18,C3134,518
18,C3121,518
17,C3123,518
18,C984,518
16,C985,518
12,C601,518
18,C602,518
11,C3125,518
12,C3118,518
12,Calparcri,518
18,CGA642,518
18,CGA494,518
18,CGA495,518
18,CGA763,518
18,CGA764,518
11,Calboe,518
18,Bratha,518
14,Bramel,518
12,Bratra,518
12,Bradra,518
12,Brapum,518
17,Bradam,518
18,Braset,518
12,Bragut,518
18,Braven,518
12,Chacha,518
17,Chacaly,518
18,Chadil,518
18,Chanam,518
12,Chazey,518
18,Chasen,518
17,Chaafr,518
17,Kinboe,518
18,Kinxen,518
18,Kinfis,518
16,Rhatem,518
10,Rhamar,518
12,Rhaspe,518
12,Tribit,518
18,Trihoe,518
18,Trijoh,518
15,Trimel,518
15,Triqua,518
12,Triwie,518
12,Tricri,518
18,Triowe,518
18,Trijac,518
17,PGA445,519
18,PGA363,519
14,B983,519
17,B985,519
14,BGA584,519
12,BGA706,519
14,BGA303,519
18,BGA304,519
12,B11609,519
14,BGA392,519
12,BGAA1,519
15,BGAA2,519
17,BGA89,519
18,BGA40,519
18,B11696,519
18,B11697,519
10,B11604,519
14,BGA583,519
19,BGAB1,519
17,BGA7,519
16,BGA709,519
11,BGA710,519
12,B3088,519
18,B199,519
12,BGAA3,519
15,BGA309,519
16,FGA379,519
18,F647,519
18,FGA99,519
11,F12269,519
17,FGA15,519
18,FGA440,519
11,F2241,519
18,F12266,519
18,F1476,519
18,FGA81,519
16,F12278,519
11,F12279,519
18,FGA513,519
18,FGA516,519
18,F3015,519
11,F3016,519
18,FGA331,519
18,FGA332,519
18,FGA581,519
18,FGA582,519
18,Furant,519
15,FGA465,519
14,FGA104,519
17,FGA105,519
18,FGA489,519
18,FGA490,519
12,FGA174,519
10,FGA175,519
18,FGA456,519
18,FurbGB,519
14,Furang,519
18,Furcep,519
15,Furpol,519
18,C2208,519
16,C3043,519
12,CGA87,519
16,CGA45,519
18,CGA46,519
12,CGA429,519
18,CGA430,519
15,CGA312,519
18,CGA963,519
17,CGA236,519
18,CGA453,519
19,CGA383,519
17,C12265,519
13,C404,519
12,Cl11778,519
17,Cl11779,519
12,CGA501,519
18,C11776,519
19,CGA364,519
14,CGA368,519
12,CGA557,519
18,CGA311,519
18,CGA310,519
18,CGA314,519
18,CGA365,519
12,CGA382,519
12,CGA48,519
12,CGA594,519
18,C3126,519
17,C3134,519
17,C3121,519
18,C3123,519
18,C984,519
12,C985,519
14,C601,519
12,C602,519
17,C3125,519
16,C3118,519
18,Calparcri,519
17,CGA642,519
11,CGA494,519
12,CGA495,519
11,CGA763,519
17,CGA764,519
15,Calboe,519
12,Bratha,519
11,Bramel,519
18,Bratra,519
18,Bradra,519
18,Brapum,519
17,Bradam,519
12,Braset,519
17,Bragut,519
18,Braven,519
18,Chacha,519
18,Chacaly,519
18,Chadil,519
11,Chanam,519
18,Chazey,519
11,Chasen,519
18,Chaafr,519
18,Kinboe,519
14,Kinxen,519
11,Kinfis,519
11,Rhatem,519
11,Rhamar,519
12,Rhaspe,519
18,Tribit,519
17,Trihoe,519
18,Trijoh,519
11,Trimel,519
18,Triqua,519
15,Triwie,519
11,Tricri,519
13,Triowe,519
18,Trijac,519
12,PGA445,520
18,PGA363,520
19,B983,520
11,B985,520
12,BGA584,520
17,BGA706,520
11,BGA303,520
18,BGA304,520
18,B11609,520
18,BGA392,520
18,BGAA1,520
12,BGAA2,520
17,BGA89,520
18,BGA40,520
17,B11696,520
16,B11697,520
18,B11604,520
10,BGA583,520
18,BGAB1,520
12,BGA7,520
17,BGA709,520
11,BGA710,520
11,B3088,520
18,B199,520
16,BGAA3,520
11,BGA309,520
18,FGA379,520
18,F647,520
17,FGA99,520
17,F12269,520
12,FGA15,520
18,FGA440,520
17,F2241,520
11,F12266,520
18,F1476,520
12,FGA81,520
18,F12278,520
12,F12279,520
12,FGA513,520
16,FGA516,520
18,F3015,520
15,F3016,520
18,FGA331,520
18,FGA332,520
17,FGA581,520
11,FGA582,520
18,Furant,520
17,FGA465,520
18,FGA104,520
14,FGA105,520
15,FGA489,520
14,FGA490,520
16,FGA174,520
11,FGA175,520
17,FGA456,520
18,FurbGB,520
18,Furang,520
14,Furcep,520
14,Furpol,520
12,C2208,520
15,C3043,520
12,CGA87,520
12,CGA45,520
15,CGA46,520
18,CGA429,520
13,CGA430,520
18,CGA312,520
10,CGA963,520
18,CGA236,520
11,CGA453,520
15,CGA383,520
18,C12265,520
18,C404,520
17,Cl11778,520
18,Cl11779,520
12,CGA501,520
14,C11776,520
11,CGA364,520
17,CGA368,520
12,CGA557,520
18,CGA311,520
12,CGA310,520
11,CGA314,520
18,CGA365,520
14,CGA382,520
18,CGA48,520
12,CGA594,520
18,C3126,520
18,C3134,520
16,C3121,520
18,C3123,520
19,C984,520
18,C985,520
18,C601,520
12,C602,520
18,C3125,520
12,C3118,520
14,Calparcri,520
17,CGA642,520
13,CGA494,520
12,CGA495,520
18,CGA763,520
15,CGA764,520
18,Calboe,520
18,Bratha,520
18,Bramel,520
17,Bratra,520
11,Bradra,520
18,Brapum,520
18,Bradam,520
18,Braset,520
19,Bragut,520
18,Braven,520
16,Chacha,520
17,Chacaly,520
12,Chadil,520
18,Chanam,520
17,Chazey,520
18,Chasen,520
11,Chaafr,520
11,Kinboe,520
14,Kinxen,520
18,Kinfis,520
18,Rhatem,520
18,Rhamar,520
14,Rhaspe,520
12,Tribit,520
11,Trihoe,520
18,Trijoh,520
18,Trimel,520
14,Triqua,520
15,Triwie,520
17,Tricri,520
18,Triowe,520
18,Trijac,520
15,PGA445,521
14,PGA363,521
11,B983,521
18,B985,521
15,BGA584,521
14,BGA706,521
12,BGA303,521
14,BGA304,521
12,B11609,521
18,BGA392,521
14,BGAA1,521
11,BGAA2,521
18,BGA89,521
17,BGA40,521
14,B11696,521
18,B11697,521
12,B11604,521
18,BGA583,521
18,BGAB1,521
18,BGA7,521
18,BGA709,521
12,BGA710,521
16,B3088,521
11,B199,521
18,BGAA3,521
18,BGA309,521
18,FGA379,521
12,F647,521
18,FGA99,521
18,F12269,521
18,FGA15,521
17,FGA440,521
18,F2241,521
18,F12266,521
18,F1476,521
17,FGA81,521
14,F12278,521
11,F12279,521
18,FGA513,521
15,FGA516,521
11,F3015,521
12,F3016,521
14,FGA331,521
18,FGA332,521
18,FGA581,521
18,FGA582,521
11,Furant,521
11,FGA465,521
13,FGA104,521
17,FGA105,521
17,FGA489,521
12,FGA490,521
19,FGA174,521
18,FGA175,521
12,FGA456,521
12,FurbGB,521
18,Furang,521
18,Furcep,521
19,Furpol,521
17,C2208,521
11,C3043,521
15,CGA87,521
17,CGA45,521
17,CGA46,521
18,CGA429,521
12,CGA430,521
16,CGA312,521
16,CGA963,521
18,CGA236,521
18,CGA453,521
11,CGA383,521
18,C12265,521
18,C404,521
12,Cl11778,521
18,Cl11779,521
14,CGA501,521
18,C11776,521
15,CGA364,521
15,CGA368,521
15,CGA557,521
18,CGA311,521
18,CGA310,521
18,CGA314,521
12,CGA365,521
12,CGA382,521
18,CGA48,521
11,CGA594,521
18,C3126,521
10,C3134,521
17,C3121,521
16,C3123,521
18,C984,521
14,C985,521
18,C601,521
16,C602,521
17,C3125,521
18,C3118,521
18,Calparcri,521
12,CGA642,521
18,CGA494,521
18,CGA495,521
14,CGA763,521
18,CGA764,521
18,Calboe,521
18,Bratha,521
18,Bramel,521
12,Bratra,521
16,Bradra,521
19,Brapum,521
18,Bradam,521
18,Braset,521
10,Bragut,521
17,Braven,521
17,Chacha,521
18,Chacaly,521
11,Chadil,521
11,Chanam,521
18,Chazey,521
11,Chasen,521
12,Chaafr,521
17,Kinboe,521
18,Kinxen,521
17,Kinfis,521
12,Rhatem,521
17,Rhamar,521
17,Rhaspe,521
12,Tribit,521
18,Trihoe,521
11,Trijoh,521
17,Trimel,521
11,Triqua,521
12,Triwie,521
13,Tricri,521
12,Triowe,521
18,Trijac,521
11,PGA445,522
18,PGA363,522
11,B983,522
17,B985,522
18,BGA584,522
10,BGA706,522
18,BGA303,522
17,BGA304,522
17,B11609,522
18,BGA392,522
16,BGAA1,522
18,BGAA2,522
19,BGA89,522
18,BGA40,522
11,B11696,522
12,B11697,522
18,B11604,522
15,BGA583,522
12,BGAB1,522
18,BGA7,522
12,BGA709,522
10,BGA710,522
11,B3088,522
17,B199,522
18,BGAA3,522
18,BGA309,522
18,FGA379,522
12,F647,522
17,FGA99,522
17,F12269,522
18,FGA15,522
15,FGA440,522
16,F2241,522
18,F12266,522
18,F1476,522
18,FGA81,522
12,F12278,522
19,F12279,522
12,FGA513,522
11,FGA516,522
18,F3015,522
15,F3016,522
14,FGA331,522
18,FGA332,522
18,FGA581,522
18,FGA582,522
14,Furant,522
12,FGA465,522
17,FGA104,522
18,FGA105,522
18,FGA489,522
18,FGA490,522
17,FGA174,522
18,FGA175,522
12,FGA456,522
17,FurbGB,522
15,Furang,522
18,Furcep,522
12,Furpol,522
18,C2208,522
18,C3043,522
16,CGA87,522
14,CGA45,522
12,CGA46,522
11,CGA429,522
18,CGA430,522
16,CGA312,522
14,CGA963,522
12,CGA236,522
12,CGA453,522
18,CGA383,522
17,C12265,522
12,C404,522
12,Cl11778,522
16,Cl11779,522
18,CGA501,522
11,C11776,522
18,CGA364,522
12,CGA368,522
18,CGA557,522
19,CGA311,522
18,CGA310,522
18,CGA314,522
18,CGA365,522
11,CGA382,522
18,CGA48,522
14,CGA594,522
11,C3126,522
18,C3134,522
18,C3121,522
15,C3123,522
17,C984,522
17,C985,522
17,C601,522
14,C602,522
17,C3125,522
18,C3118,522
12,Calparcri,522
18,CGA642,522
18,CGA494,522
14,CGA495,522
17,CGA763,522
12,CGA764,522
11,Calboe,522
18,Bratha,522
14,Bramel,522
18,Bratra,522
18,Bradra,522
17,Brapum,522
18,Bradam,522
18,Braset,522
18,Bragut,522
11,Braven,522
16,Chacha,522
12,Chacaly,522
12,Chadil,522
18,Chanam,522
11,Chazey,522
11,Chasen,522
18,Chaafr,522
15,Kinboe,522
18,Kinxen,522
14,Kinfis,522
12,Rhatem,522
18,Rhamar,522
17,Rhaspe,522
13,Tribit,522
13,Trihoe,522
15,Trijoh,522
14,Trimel,522
11,Triqua,522
18,Triwie,522
11,Tricri,522
18,Triowe,522
18,Trijac,522
18,PGA445,523
18,PGA363,523
18,B983,523
13,B985,523
14,BGA584,523
12,BGA706,523
11,BGA303,523
19,BGA304,523
15,B11609,523
18,BGA392,523
17,BGAA1,523
18,BGAA2,523
11,BGA89,523
18,BGA40,523
17,B11696,523
18,B11697,523
18,B11604,523
11,BGA583,523
18,BGAB1,523
16,BGA7,523
17,BGA709,523
11,BGA710,523
18,B3088,523
16,B199,523
12,BGAA3,523
12,BGA309,523
18,FGA379,523
14,F647,523
12,FGA99,523
12,F12269,523
15,FGA15,523
14,FGA440,523
18,F2241,523
17,F12266,523
18,F1476,523
18,FGA81,523
14,F12278,523
18,F12279,523
17,FGA513,523
17,FGA516,523
15,F3015,523
17,F3016,523
14,FGA331,523
12,FGA332,523
17,FGA581,523
18,FGA582,523
16,Furant,523
12,FGA465,523
14,FGA104,523
18,FGA105,523
17,FGA489,523
11,FGA490,523
18,FGA174,523
18,FGA175,523
18,FGA456,523
18,FurbGB,523
18,Furang,523
11,Furcep,523
18,Furpol,523
11,C2208,523
18,C3043,523
18,CGA87,523
18,CGA45,523
14,CGA46,523
18,CGA429,523
15,CGA430,523
18,CGA312,523
18,CGA963,523
18,CGA236,523
12,CGA453,523
17,CGA383,523
18,C12265,523
11,C404,523
18,Cl11778,523
15,Cl11779,523
11,CGA501,523
18,C11776,523
19,CGA364,523
18,CGA368,523
18,CGA557,523
16,CGA311,523
17,CGA310,523
12,CGA314,523
18,CGA365,523
12,CGA382,523
18,CGA48,523
12,CGA594,523
18,C3126,523
18,C3134,523
16,C3121,523
12,C3123,523
10,C984,523
12,C985,523
18,C601,523
18,C602,523
18,C3125,523
12,C3118,523
18,Calparcri,523
12,CGA642,523
12,CGA494,523
17,CGA495,523
11,CGA763,523
18,CGA764,523
15,Calboe,523
14,Bratha,523
